DR_NO,AREA,AREA NAME,Rpt Dist No,LOCATION,Cross Street,LAT,LON,,,,,,,,,,,,,,,
201819169,18,Southeast,1844,IMPERIAL,AVALON,33.931,-118.2652,,,,,,,,,,,,,,,
201311651,13,Newton,1333,SAN PEDRO ST,28TH ST,34.0198,-118.2624,,,,,,,,,,,,,,,
201911362,19,Mission,1982,8700 PARTHENIA PL,,34.229,-118.4654,,,,,,,,,,,,,,,
201218804,12,77th Street,1266,900 W 81ST ST,,33.9655,-118.2889,,,,,,,,,,,,,,,
200121976,1,Central,156,5TH ST,SAN JULIAN,34.0446,-118.245,,,,,,,,,,,,,,,
202011440,20,Olympic,2063,HOBART BL,PICO BL,34.0472,-118.3052,,,,,,,,,,,,,,,
200618287,6,Hollywood,666,6300 W SUNSET BL,,34.098,-118.3273,,,,,,,,,,,,,,,
201417306,14,Pacific,1469,5200 W CENTINELA AV,,33.9773,-118.3702,,,,,,,,,,,,,,,
201300702,13,Newton,1333,900 E 33RD ST,,34.0139,-118.259,,,,,,,,,,,,,,,
201313370,13,Newton,1362,5100 S MAIN ST,,33.9956,-118.274,,,,,,,,,,,,,,,
200114767,1,Central,195,16TH,SANTEE,34.0327,-118.261,,,,,,,,,,,,,,,
200112960,1,Central,148,5TH,SAN PEDRO,34.0442,-118.2439,,,,,,,,,,,,,,,
201223785,12,77th Street,1249,67TH ST,FLOWER ST,33.979,-118.2814,,,,,,,,,,,,,,,
200204337,2,Rampart,246,WILSHIRE BL,WESTLAKE,34.0574,-118.2747,,,,,,,,,,,,,,,
201218509,12,77th Street,1241,3600 W 64TH ST,,33.9818,-118.3359,,,,,,,,,,,,,,,
201809799,18,Southeast,1823,10200 AVALON BL,,33.947,-118.2684,,,,,,,,,,,,,,,
200508697,5,Harbor,522,800 RONAN AV,,33.7795,-118.2723,,,,,,,,,,,,,,,
201321613,13,Newton,1373,700 E 53RD ST,,33.9941,-118.2629,,,,,,,,,,,,,,,
201909667,19,Mission,1984,8400 CEDROS AV,,34.2265,-118.4565,,,,,,,,,,,,,,,
201221063,12,77th Street,1209,4400 S FIGUEROA ST,,34.0032,-118.2827,,,,,,,,,,,,,,,
201200599,12,77th Street,1268,100 E 82ND ST,,33.9654,-118.2739,,,,,,,,,,,,,,,
200909339,9,Van Nuys,926,13800 KITTRIDGE ST,,34.1903,-118.4334,,,,,,,,,,,,,,,
202010693,20,Olympic,2055,PICO,NORMANDIE AV,34.0472,-118.3,,,,,,,,,,,,,,,
200319665,3,Southwest,325,2700 S VERMONT AV,,34.0302,-118.2915,,,,,,,,,,,,,,,
201012161,10,West Valley,1033,6500 RESEDA BL,,34.1847,-118.5441,,,,,,,,,,,,,,,
201317899,13,Newton,1313,800 E 20TH ST,,34.0263,-118.2571,,,,,,,,,,,,,,,
201314074,13,Newton,1373,56TH ST,CENTRAL AV,33.9916,-118.2564,,,,,,,,,,,,,,,
202015532,20,Olympic,2058,900 ARAPAHOE ST,,34.0524,-118.2854,,,,,,,,,,,,,,,
200411735,4,Hollenbeck,464,2300 E 1ST ST,,34.0441,-118.2105,,,,,,,,,,,,,,,
200905494,9,Van Nuys,906,14400 VALERIO ST,,34.2048,-118.4468,,,,,,,,,,,,,,,
201214732,12,77th Street,1256,7200 S FIGUEROA ST,,33.9747,-118.2827,,,,,,,,,,,,,,,
201815030,18,Southeast,1822,CENTURY,BROADWAY,33.9456,-118.2784,,,,,,,,,,,,,,,
200211802,2,Rampart,275,900 S BONNIE BRAE ST,,34.0511,-118.2774,,,,,,,,,,,,,,,
201819006,18,Southeast,1831,12100 AINSWORTH ST,,33.9224,-118.2901,,,,,,,,,,,,,,,
201615147,16,Foothill,1622,HADDON,LAUREL CANYON BL,34.2694,-118.4315,,,,,,,,,,,,,,,
201912800,19,Mission,1958,9500 DORRINGTON AV,,34.2462,-118.4464,,,,,,,,,,,,,,,
201411996,14,Pacific,1472,00 63RD AV,,33.9615,-118.4533,,,,,,,,,,,,,,,
202018315,20,Olympic,2033,S WESTERN AV,7TH ST,34.0597,-118.3091,,,,,,,,,,,,,,,
202012600,20,Olympic,2097,22ND BL,BUDLONG AV,34.0385,-118.2959,,,,,,,,,,,,,,,
201813929,18,Southeast,1871,700 W 139TH ST,,33.9054,-118.2872,,,,,,,,,,,,,,,
201217333,12,77th Street,1249,FIGUEROA,GAGE,33.9824,-118.2827,,,,,,,,,,,,,,,
201200858,12,77th Street,1268,85TH ST,WALL ST,33.961,-118.2717,,,,,,,,,,,,,,,
200907991,9,Van Nuys,919,13400 VANOWEN ST,,34.1939,-118.4243,,,,,,,,,,,,,,,
201307292,13,Newton,1363,MCKINLEY,51ST ST,33.9966,-118.2608,,,,,,,,,,,,,,,
200510372,5,Harbor,565,9TH ST,GAFFEY ST,33.7361,-118.2923,,,,,,,,,,,,,,,
201320793,13,Newton,1352,200 E 46TH ST,,34.002,-118.2718,,,,,,,,,,,,,,,
201314677,13,Newton,1331,BROADWAY,JEFFERSON,34.0192,-118.2738,,,,,,,,,,,,,,,
201416124,14,Pacific,1466,6500 S SEPULVEDA BL,,33.975,-118.4002,,,,,,,,,,,,,,,
200119711,1,Central,163,700 S SPRING ST,,34.0438,-118.2547,,,,,,,,,,,,,,,
201009571,10,West Valley,1008,HAYVENHURST AV,VANOWEN ST,34.1939,-118.4924,,,,,,,,,,,,,,,
202014168,20,Olympic,2036,3100 W 7TH ST,,34.0598,-118.2916,,,,,,,,,,,,,,,
201612478,16,Foothill,1687,8300 SAN FERNANDO RD,,34.2209,-118.3716,,,,,,,,,,,,,,,
200111380,1,Central,119,800 N ALAMEDA ST,,34.0561,-118.2375,,,,,,,,,,,,,,,
202012220,20,Olympic,2056,900 DEWEY AV,,34.0527,-118.2958,,,,,,,,,,,,,,,
201505250,15,N Hollywood,1535,11400 TIARA ST,,34.1785,-118.379,,,,,,,,,,,,,,,
201100532,11,Northeast,1124,3300 DREW ST,,34.1199,-118.2431,,,,,,,,,,,,,,,
201913094,19,Mission,1982,15100 PARTHENIA ST,,34.2283,-118.4636,,,,,,,,,,,,,,,
200513340,5,Harbor,504,1600 W 204TH ST,,33.8457,-118.3092,,,,,,,,,,,,,,,
200611685,6,Hollywood,666,6100 AFTON PL,,34.0953,-118.3241,,,,,,,,,,,,,,,
200310595,3,Southwest,361,4000 NICOLET AV,,34.0171,-118.3531,,,,,,,,,,,,,,,
200313586,3,Southwest,356,37TH,NORMANDIE AV,34.021,-118.3002,,,,,,,,,,,,,,,
200605338,6,Hollywood,646,CHEROKEE,HOLLYWOOD,34.1016,-118.335,,,,,,,,,,,,,,,
200122876,1,Central,123,200 N HILL ST,,34.0554,-118.2455,,,,,,,,,,,,,,,
201912703,19,Mission,1951,15500 DEVONSHIRE ST,,34.261,-118.4698,,,,,,,,,,,,,,,
202010543,20,Olympic,2017,200 S BERENDO ST,,34.0709,-118.2941,,,,,,,,,,,,,,,
201218642,12,77th Street,1232,3400 W 59TH PL,,33.9863,-118.333,,,,,,,,,,,,,,,
200211570,2,Rampart,245,ALVARADO ST,WILSHIRE BL,34.058,-118.2759,,,,,,,,,,,,,,,
200909302,9,Van Nuys,904,15200 SHERMAN WY,,34.2084,-118.4599,,,,,,,,,,,,,,,
201716661,17,Devonshire,1794,PARTHENIA,RESEDA,34.2283,-118.5361,,,,,,,,,,,,,,,
201517020,15,N Hollywood,1538,11300 TIARA ST,,34.1785,-118.3774,,,,,,,,,,,,,,,
200119249,1,Central,161,800 S FIGUEROA ST,,34.0483,-118.2631,,,,,,,,,,,,,,,
201321022,13,Newton,1385,62ND ST,SAN PEDRO ST,33.9834,-118.2696,,,,,,,,,,,,,,,
201207045,12,77th Street,1267,FIGUEROA ST,MANCHESTER AV,33.9601,-118.2827,,,,,,,,,,,,,,,
200406360,4,Hollenbeck,418,5000 HUNTINGTON DR,,34.0948,-118.1751,,,,,,,,,,,,,,,
201412886,14,Pacific,1425,11400 WOODBINE ST,,34.018,-118.4292,,,,,,,,,,,,,,,
201221938,12,77th Street,1283,1700 W CENTURY BL,,33.9455,-118.3073,,,,,,,,,,,,,,,
200600725,6,Hollywood,666,LEXINGTON,VINE,34.0926,-118.3266,,,,,,,,,,,,,,,
200618010,6,Hollywood,643,7100 HOLLYWOOD BL,,34.1016,-118.3458,,,,,,,,,,,,,,,930
201808834,18,Southeast,1862,100 W 119TH ST,,33.9247,-118.2739,,,,,,,,,,,,,,,
201221667,12,77th Street,1215,1300 W 55TH ST,,33.9923,-118.2981,,,,,,,,,,,,,,,
211204035,12,77th Street,1218,700 W 56TH ST,,33.9915,-118.2842,,,,,,,,,,,,,,,
201013064,10,West Valley,1065,WHITE OAK AV,VENTURA BL,34.1627,-118.5185,,,,,,,,,,,,,,,
200313458,3,Southwest,343,5100 OBAMA BL,,34.0215,-118.3566,,,,,,,,,,,,,,,
201820427,18,Southeast,1842,11300 S MAIN ST,,33.9315,-118.2739,,,,,,,,,,,,,,,
201216067,12,77th Street,1218,53RD ST,VERMONT AV,33.9941,-118.2915,,,,,,,,,,,,,,,
201907215,19,Mission,1913,BLEDSOE,ENCINITAS,34.3089,-118.4613,,,,,,,,,,,,,,,
200321708,3,Southwest,334,2900 10TH AV,,34.0268,-118.3318,,,,,,,,,,,,,,,
201505409,15,N Hollywood,1548,5200 CLEON AV,,34.1649,-118.3686,,,,,,,,,,,,,,,
201714175,17,Devonshire,1797,HAYVENHURST,ROSCOE BL,34.2213,-118.4921,,,,,,,,,,,,,,,
200118526,1,Central,138,4TH ST,OMAR,34.0454,-118.2422,,,,,,,,,,,,,,,
201815729,18,Southeast,1806,CENTRAL,90TH ST,33.9547,-118.2564,,,,,,,,,,,,,,,
200113796,1,Central,157,500 S SAN PEDRO ST,,34.0442,-118.2439,,,,,,,,,,,,,,,
200216477,2,Rampart,279,OLYMPIC,UNION,34.0492,-118.2742,,,,,,,,,,,,,,,
201005015,10,West Valley,1023,19200 VANOWEN ST,,34.1939,-118.5516,,,,,,,,,,,,,,,
202112383,21,Topanga,2147,7100 INDEPENDENCE AV,,34.1992,-118.5906,,,,,,,,,,,,,,,
202017418,20,Olympic,2053,MONETTE,WESTERN AV,34.0536,-118.3091,,,,,,,,,,,,,,,
201821667,18,Southeast,1849,IMPERIAL HY,MONA BL,33.929,-118.2309,,,,,,,,,,,,,,,
202000665,20,Olympic,2076,1700 S VERMONT AV,,34.0436,-118.296,,,,,,,,,,,,,,,998
201224442,12,77th Street,1253,76TH ST,WESTERN AV,33.9709,-118.309,,,,,,,,,,,,,,,
201222047,12,77th Street,1243,1700 W 62ND ST,,33.9832,-118.3073,,,,,,,,,,,,,,,
201307665,13,Newton,1377,5700 HOLMES AV,,33.991,-118.2412,,,,,,,,,,,,,,,
201223355,12,77th Street,1215,54TH ST,VERMONT AV,33.9932,-118.2915,,,,,,,,,,,,,,,
201226417,12,77th Street,1235,1200 W 60TH PL,,33.985,-118.2981,,,,,,,,,,,,,,,
200217269,2,Rampart,269,700 WITMER ST,,34.0519,-118.268,,,,,,,,,,,,,,,
200213890,2,Rampart,211,600 N BERENDO ST,,34.0817,-118.2941,,,,,,,,,,,,,,,
201821329,18,Southeast,1827,92ND ST,GRAPE ST,33.9533,-118.2363,,,,,,,,,,,,,,,
201316893,13,Newton,1362,400 E 49TH ST,,33.9988,-118.2696,,,,,,,,,,,,,,,
202000609,20,Olympic,2071,2400 VENICE BL,,34.0454,-118.3134,,,,,,,,,,,,,,,
200413732,4,Hollenbeck,456,2800 WABASH AV,,34.0503,-118.1976,,,,,,,,,,,,,,,
201911828,19,Mission,1981,8500 N SEPULVEDA BL,,34.2267,-118.4704,,,,,,,,,,,,,,,
201013144,10,West Valley,1045,18000 MARTHA ST,,34.1731,-118.5239,,,,,,,,,,,,,,,
201304284,13,Newton,1331,31ST ST,BROADWAY,34.0215,-118.2723,,,,,,,,,,,,,,,
200510451,5,Harbor,503,MCCOY AV,LOMITA BL,33.7977,-118.2898,,,,,,,,,,,,,,,
201221530,12,77th Street,1209,4900 S FIGUEROA ST,,33.9988,-118.2827,,,,,,,,,,,,,,,
200807042,8,West LA,842,SAN VICENTE BL,GOSHEN AV,34.0465,-118.4588,,,,,,,,,,,,,,,
201214215,12,77th Street,1215,1300 W 56TH ST,,33.9916,-118.2981,,,,,,,,,,,,,,,
201819489,18,Southeast,1837,115TH ST,WILMINGTON AV,33.9303,-118.2391,,,,,,,,,,,,,,,
200609553,6,Hollywood,666,1400 N CAHUENGA BL,,34.0962,-118.3295,,,,,,,,,,,,,,,
200617275,6,Hollywood,646,WHITLEY,HOLLYWOOD,34.0987,-118.3337,,,,,,,,,,,,,,,930
202010695,20,Olympic,2055,PICO BL,NORMANDIE AV,34.0472,-118.3,,,,,,,,,,,,,,,
201821957,18,Southeast,1801,W 93RD ST,BARING CROSS,33.9519,-118.2893,,,,,,,,,,,,,,,
201218925,12,77th Street,1267,800 W 84TH ST,,33.9624,-118.2907,,,,,,,,,,,,,,,
201106183,11,Northeast,1124,3200 DREW ST,,34.1186,-118.245,,,,,,,,,,,,,,,
200213723,2,Rampart,216,BELLEVUE AV,SILVER LAKE BL,34.0747,-118.2686,,,,,,,,,,,,,,,
200401169,4,Hollenbeck,463,CHICAGO ST,CESAR E CHAVEZ AV,34.0462,-118.2153,,,,,,,,,,,,,,,
201223354,12,77th Street,1215,54TH ST,VERMONT AV,33.9932,-118.2915,,,,,,,,,,,,,,,
201219437,12,77th Street,1273,9000 S NORMANDIE AV,,33.9564,-118.309,,,,,,,,,,,,,,,
200300683,3,Southwest,356,DENKER AV,S EXPOSITION BL,34.0184,-118.3045,,,,,,,,,,,,,,,
201812633,18,Southeast,1846,11200 PARMELEE AV,,33.9326,-118.2502,,,,,,,,,,,,,,,
201820421,18,Southeast,1826,9300 FIRTH BL,,33.9531,-118.2475,,,,,,,,,,,,,,,
200616720,6,Hollywood,626,FRANKLIN,ARGYLE,34.1052,-118.3252,,,,,,,,,,,,,,,
201804104,18,Southeast,1881,16400 S VERMONT AV,,33.8825,-118.2913,,,,,,,,,,,,,,,
202017305,20,Olympic,2029,3000 WILSHIRE BL,,34.0652,-118.2878,,,,,,,,,,,,,,,
200506727,5,Harbor,528,1500 E DENNI ST,,33.7854,-118.245,,,,,,,,,,,,,,,
201511263,15,N Hollywood,1511,13200 LEADWELL ST,,34.2039,-118.4205,,,,,,,,,,,,,,,
201800542,18,Southeast,1846,11100 COMPTON AV,,33.9323,-118.2502,,,,,,,,,,,,,,,
201815651,18,Southeast,1834,900 E 108TH ST,,33.9383,-118.2587,,,,,,,,,,,,,,,
201222960,12,77th Street,1243,GRAMERCY PL,GAGE AV,33.9819,-118.3134,,,,,,,,,,,,,,,
201508174,15,N Hollywood,1529,SATSUMA,CALVERT,34.1813,-118.367,,,,,,,,,,,,,,,
201913249,19,Mission,1967,9400 ROSLYNDALE AV,,34.2406,-118.4349,,,,,,,,,,,,,,,
202113417,21,Topanga,2157,DE SOTO AV,VANOWEN ST,34.1938,-118.5884,,,,,,,,,,,,,,,998
201212156,12,77th Street,1213,54TH ST,GRAMERCY PL,33.9933,-118.3138,,,,,,,,,,,,,,,
200905956,9,Van Nuys,964,13900 RIVERSIDE DR,,34.1576,-118.4352,,,,,,,,,,,,,,,
202112891,21,Topanga,2136,SHERMAN WY,REMMET,34.201,-118.6003,,,,,,,,,,,,,,,
200212016,2,Rampart,269,800 COLUMBIA AV,,34.0501,-118.2702,,,,,,,,,,,,,,,
202109341,21,Topanga,2143,6700 FALLBROOK AV,,34.1883,-118.6274,,,,,,,,,,,,,,,
201817775,18,Southeast,1846,GRAPE ST,111TH ST,33.9323,-118.2502,,,,,,,,,,,,,,,
201218166,12,77th Street,1203,4500 S ST ANDREWS PL,,33.9994,-118.3108,,,,,,,,,,,,,,,
201614982,16,Foothill,1687,DORA,ROSCOE,34.2216,-118.3774,,,,,,,,,,,,,,,
200605359,6,Hollywood,626,6300 QUEBEC DR,,34.1133,-118.3256,,,,,,,,,,,,,,,
201112307,11,Northeast,1133,GLENDALE BL,HYPERION,34.1152,-118.2637,,,,,,,,,,,,,,,
200814886,8,West LA,835,COTNER AV,OLYMPIC BL,34.0462,-118.4361,,,,,,,,,,,,,,,
202006928,20,Olympic,2027,3400 W 6TH ST,,34.0636,-118.2954,,,,,,,,,,,,,,,
201222953,12,77th Street,1255,VERMONT AV,FLORENCE AV,33.9746,-118.2917,,,,,,,,,,,,,,,
200706189,7,Wilshire,735,5300 WILSHIRE BL,,34.0623,-118.344,,,,,,,,,,,,,,,
200509844,5,Harbor,557,500 S GAFFEY ST,,33.7397,-118.2923,,,,,,,,,,,,,,,
201600711,16,Foothill,1612,NORRIS,LOUVRE ST,34.2741,-118.4201,,,,,,,,,,,,,,,
201808527,18,Southeast,1864,114TH,CENTRAL,33.931,-118.2542,,,,,,,,,,,,,,,
200910333,9,Van Nuys,941,NOBLE,DELANO,34.1766,-118.4589,,,,,,,,,,,,,,,
201111300,11,Northeast,1141,FRANKLIN,KENMORE,34.1054,-118.2973,,,,,,,,,,,,,,,
201916170,19,Mission,1951,10300 N SEPULVEDA BL,,34.2583,-118.4675,,,,,,,,,,,,,,,
201225720,12,77th Street,1258,100 W 74TH ST,,33.9727,-118.2739,,,,,,,,,,,,,,,
201204395,12,77th Street,1273,MANHATTAN PL,91ST ST,33.9545,-118.3101,,,,,,,,,,,,,,,
200716675,7,Wilshire,788,WASHINGTON,CRENSHAW,34.0399,-118.3302,,,,,,,,,,,,,,,
201411130,14,Pacific,1444,4000 LINCOLN BL,,33.9905,-118.4478,,,,,,,,,,,,,,,
201216742,12,77th Street,1213,SLAUSON AV,WESTERN AV,33.9892,-118.3089,,,,,,,,,,,,,,,
201211619,12,77th Street,1256,700 W 73RD ST,,33.9737,-118.2856,,,,,,,,,,,,,,,
201808632,18,Southeast,1821,500 W 103RD ST,,33.9431,-118.2832,,,,,,,,,,,,,,,
201606866,16,Foothill,1622,10800 TELFAIR AV,,34.2666,-118.4287,,,,,,,,,,,,,,,
201100569,11,Northeast,1135,2700 CRESTMOORE PL,,34.1145,-118.2333,,,,,,,,,,,,,,,
201218467,12,77th Street,1239,59TH ST,HOOVER ST,33.9875,-118.287,,,,,,,,,,,,,,,
200211443,2,Rampart,216,ROSEMONT,SUNSET,34.0779,-118.266,,,,,,,,,,,,,,,
201512596,15,N Hollywood,1511,13200 RAYMER ST,,34.2059,-118.4204,,,,,,,,,,,,,,,
200407908,4,Hollenbeck,473,400 S SOTO ST,,34.0376,-118.2166,,,,,,,,,,,,,,,
200619222,6,Hollywood,657,5500 ROMAINE ST,,34.0885,-118.3119,,,,,,,,,,,,,,,
200700693,7,Wilshire,787,2200 WELLINGTON RD,,34.0366,-118.3357,,,,,,,,,,,,,,,
201221764,12,77th Street,1207,800 W 50TH ST,,33.9978,-118.2909,,,,,,,,,,,,,,,
201810746,18,Southeast,1805,9300 S SAN PEDRO ST,,33.9542,-118.2684,,,,,,,,,,,,,,,
200604320,6,Hollywood,647,5800 HAROLD WY,,34.0993,-118.3159,,,,,,,,,,,,,,,
201814908,18,Southeast,1801,VERMONT,88TH ST,33.9579,-118.2916,,,,,,,,,,,,,,,
200604805,6,Hollywood,632,LAUREL CANYON,SUNSET,34.098,-118.3653,,,,,,,,,,,,,,,
200705326,7,Wilshire,762,1500 S LA CIENEGA BL,,34.0507,-118.3761,,,,,,,,,,,,,,,
202114693,21,Topanga,2189,20100 W VENTURA BL,,34.1707,-118.5717,,,,,,,,,,,,,,,
200310806,3,Southwest,394,4100 ARLINGTON AV,,34.0108,-118.3182,,,,,,,,,,,,,,,
201711244,17,Devonshire,1785,18100 NORDHOFF ST,,34.234,-118.5375,,,,,,,,,,,,,,,
211305652,13,Newton,1354,41ST ST,SAN PEDRO ST,34.0082,-118.2699,,,,,,,,,,,,,,,
200200835,2,Rampart,235,2200 W TEMPLE ST,,34.0707,-118.2693,,,,,,,,,,,,,,,
201224361,12,77th Street,1249,6200 S FIGUEROA ST,,33.983,-118.2827,,,,,,,,,,,,,,,
211804016,18,Southeast,1806,600 E 89TH ST,,33.9556,-118.2651,,,,,,,,,,,,,,,
201818088,18,Southeast,1824,10300 AVALON BL,,33.9429,-118.265,,,,,,,,,,,,,,,
201422024,14,Pacific,1483,9300 LINCOLN BL,,33.9568,-118.429,,,,,,,,,,,,,,,
200122334,1,Central,147,300 WINSTON ST,,34.0451,-118.2439,,,,,,,,,,,,,,,
200215976,2,Rampart,251,2700 WILSHIRE BL,,34.0609,-118.2823,,,,,,,,,,,,,,,
201811937,18,Southeast,1881,500 W GARDENA BL,,33.8887,-118.287,,,,,,,,,,,,,,,
200712945,7,Wilshire,782,VENICE,REDONDO,34.0387,-118.3717,,,,,,,,,,,,,,,
201310865,13,Newton,1344,4200 AVALON BL,,34.0076,-118.2653,,,,,,,,,,,,,,,
200206632,2,Rampart,231,TEMPLE,ROBINSON,34.0757,-118.2821,,,,,,,,,,,,,,,
202016852,20,Olympic,2019,3RD ST,VERMONT,34.0691,-118.2905,,,,,,,,,,,,,,,
201308467,13,Newton,1351,39TH ST,BROADWAY ST,34.0075,-118.2775,,,,,,,,,,,,,,,
200705066,7,Wilshire,788,2300 CRENSHAW BL,,34.0368,-118.3328,,,,,,,,,,,,,,,
200918601,9,Van Nuys,914,14600 VOSE ST,,34.1984,-118.4531,,,,,,,,,,,,,,,
200504531,5,Harbor,504,DENKER AV,TORRANCE BL,33.8419,-118.304,,,,,,,,,,,,,,,
201818313,18,Southeast,1851,800 W 132ND ST,,33.9123,-118.2894,,,,,,,,,,,,,,,
202006711,20,Olympic,2027,500 S KENMORE AV,,34.0654,-118.2966,,,,,,,,,,,,,,,
202004826,20,Olympic,2005,500 N ARDMORE AV,,34.0799,-118.3017,,,,,,,,,,,,,,,
200122844,1,Central,145,400 S MAIN ST,,34.0478,-118.2475,,,,,,,,,,,,,,,
201413485,14,Pacific,1444,13700 MARINA POINTE DR,,33.9849,-118.4445,,,,,,,,,,,,,,,
201913365,19,Mission,1924,14900 ASTORIA ST,,34.2948,-118.4571,,,,,,,,,,,,,,,
201309867,13,Newton,1371,5300 S BROADWAY,,33.9942,-118.2783,,,,,,,,,,,,,,,
200513262,5,Harbor,525,AVALON,E,33.7756,-118.2621,,,,,,,,,,,,,,,
201313357,13,Newton,1327,1600 E 23RD ST,,34.0163,-118.2453,,,,,,,,,,,,,,,
200717586,7,Wilshire,785,23RD ST,WEST BL,34.0361,-118.3392,,,,,,,,,,,,,,,
200607575,6,Hollywood,668,5500 VIRGINIA AV,,34.0918,-118.3092,,,,,,,,,,,,,,,
201218757,12,77th Street,1245,VERMONT AV,65TH ST,33.9805,-118.2917,,,,,,,,,,,,,,,
201223457,12,77th Street,1203,4400 S WESTERN AV,,34.0033,-118.3089,,,,,,,,,,,,,,,
202016650,20,Olympic,2063,3000 W 12TH ST,,34.049,-118.3072,,,,,,,,,,,,,,,
201816618,18,Southeast,1821,600 W COLDEN AV,,33.9492,-118.2855,,,,,,,,,,,,,,,
201307856,13,Newton,1351,MAIN ST,VERNON,34.0038,-118.274,,,,,,,,,,,,,,,
201105337,11,Northeast,1129,300 SAN PASQUAL AV,,34.1189,-118.1741,,,,,,,,,,,,,,,
201907976,19,Mission,1916,13200 DRONFIELD AV,,34.306,-118.4413,,,,,,,,,,,,,,,
201809275,18,Southeast,1844,109TH PL,AVALON BL,33.9365,-118.2652,,,,,,,,,,,,,,,
201818310,18,Southeast,1801,92ND ST,FIGUEROA,33.9528,-118.2827,,,,,,,,,,,,,,,
200511707,5,Harbor,504,20300 HARVARD BL,,33.8457,-118.3066,,,,,,,,,,,,,,,
201223051,12,77th Street,1251,3200 W FLORENCE AV,,33.9746,-118.3281,,,,,,,,,,,,,,,
200204205,2,Rampart,289,12TH ST,VALENCIA,34.0454,-118.2742,,,,,,,,,,,,,,,
200505965,5,Harbor,529,SANFORD,ANAHEIM ST,33.7806,-118.2507,,,,,,,,,,,,,,,
201614881,16,Foothill,1657,7100 GREELEY ST,,34.249,-118.2859,,,,,,,,,,,,,,,
201411668,14,Pacific,1444,2500 LINCOLN BL,,33.9924,-118.4495,,,,,,,,,,,,,,,
201806261,18,Southeast,1841,10500 S VERMONT AV,,33.9407,-118.2916,,,,,,,,,,,,,,,
201014899,10,West Valley,1029,7100 WOODLEY AV,,34.1994,-118.4837,,,,,,,,,,,,,,,
201800727,18,Southeast,1836,1500 E 107TH ST,,33.9388,-118.2479,,,,,,,,,,,,,,,
200311966,3,Southwest,397,4300 S VERMONT AV,,34.0073,-118.298,,,,,,,,,,,,,,,
201813233,18,Southeast,1844,11000 AVALON BL,,33.9348,-118.2652,,,,,,,,,,,,,,,
201413856,14,Pacific,1435,3600 INGLEWOOD BL,,34.0096,-118.4317,,,,,,,,,,,,,,,
200401163,4,Hollenbeck,464,2200 E 1ST ST,,34.0444,-118.2122,,,,,,,,,,,,,,,
200506947,5,Harbor,557,200 S GAFFEY ST,,33.7424,-118.2923,,,,,,,,,,,,,,,
202105591,21,Topanga,2138,7300 DELCO AV,,34.2027,-118.5786,,,,,,,,,,,,,,,
200516589,5,Harbor,557,700 W 7TH ST,,33.7379,-118.2928,,,,,,,,,,,,,,,
200120403,1,Central,152,600 W 5TH ST,,34.0502,-118.2539,,,,,,,,,,,,,,,
200413942,4,Hollenbeck,468,100 S EVERGREEN AV,,34.039,-118.2034,,,,,,,,,,,,,,,
201312188,13,Newton,1383,5800 BRENTWOOD ST,,33.9869,-118.2772,,,,,,,,,,,,,,,
200517829,5,Harbor,526,300 W I ST,,33.7807,-118.2666,,,,,,,,,,,,,,,
200200545,2,Rampart,245,400 S LAKE ST,,34.0621,-118.2747,,,,,,,,,,,,,,,
200410386,4,Hollenbeck,452,400 PROGRESS PL,,34.0522,-118.2225,,,,,,,,,,,,,,,
202105745,21,Topanga,2173,BURBANK BL,WOODLAKE AV,34.1676,-118.6287,,,,,,,,,,,,,,,
200321308,3,Southwest,395,1900 W MARTIN LUTHER KING JR BL,,34.0108,-118.3136,,,,,,,,,,,,,,,
201307380,13,Newton,1361,GRAND AV,45TH ST,34.0029,-118.2805,,,,,,,,,,,,,,,
202016987,20,Olympic,2021,400 S WILTON PL,,34.0653,-118.3183,,,,,,,,,,,,,,,
200605840,6,Hollywood,666,LELAND WY,VINE ST,34.0971,-118.3267,,,,,,,,,,,,,,,
200707066,7,Wilshire,702,7600 MELROSE AV,,34.0837,-118.3553,,,,,,,,,,,,,,,
201218344,12,77th Street,1213,ST ANDREWS PL,52ND ST,33.9921,-118.3108,,,,,,,,,,,,,,,
200212759,2,Rampart,246,600 S ALVARADO ST,,34.0593,-118.275,,,,,,,,,,,,,,,
200107840,1,Central,152,6TH ST,FIGUEROA,34.0509,-118.2585,,,,,,,,,,,,,,,
200905586,9,Van Nuys,926,SYLMAR,VICTORY,34.1867,-118.4465,,,,,,,,,,,,,,,
201417301,14,Pacific,1494,400 WORLD WAY,,33.9431,-118.4081,,,,,,,,,,,,,,,
201713283,17,Devonshire,1757,16900 DEVONSHIRE ST,,34.2575,-118.5004,,,,,,,,,,,,,,,
201104932,11,Northeast,1148,300 N AVENUE 50,,34.1072,-118.2037,,,,,,,,,,,,,,,
202109878,21,Topanga,2189,VENTURA BL,PENFIELD,34.1719,-118.5684,,,,,,,,,,,,,,,
201818788,18,Southeast,1822,9400 S FIGUEROA ST,,33.9501,-118.2827,,,,,,,,,,,,,,,
200311437,3,Southwest,337,2900 VAN BUREN PL,,34.0291,-118.297,,,,,,,,,,,,,,,
201221077,12,77th Street,1208,46TH ST,FIGUEROA ST,34.0017,-118.2827,,,,,,,,,,,,,,,
201710707,17,Devonshire,1793,19000 PARTHENIA ST,,34.2283,-118.547,,,,,,,,,,,,,,,
